"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"778","Genoa CFC","Tiberio Velocci",17,"Second Striker","Genoa U19","in",0,"Serie A",2013,FALSE
"779","Genoa CFC","Allan Blaze",19,"Left Midfield","Genoa U19","in",0,"Serie A",2013,FALSE
"824","Hellas Verona","Alejandro González",25,"Centre-Back","Peñarol","in",2.16,"Serie A",2013,FALSE
"825","Hellas Verona","Matteo Bianchetti",20,"Centre-Back","Inter","in",1.44,"Serie A",2013,FALSE
"826","Hellas Verona","Juan Iturbe",20,"Left Winger","FC Porto","in",0.9,"Serie A",2013,TRUE
"827","Hellas Verona","Raphael Martinho",25,"Left Midfield","Catania","in",0.81,"Serie A",2013,FALSE
"828","Hellas Verona","Michelangelo Albertazzi",22,"Left-Back","AC Milan","in",0.45,"Serie A",2013,FALSE
"829","Hellas Verona","Fabrizio Cacciatore",26,"Right-Back","Sampdoria","in",0.45,"Serie A",2013,FALSE
"830","Hellas Verona","Nikolay Mihaylov",25,"Goalkeeper","Twente FC","in",0.45,"Serie A",2013,FALSE
"831","Hellas Verona","Ezequiel Cirigliano",21,"Defensive Midfield","River Plate","in",0.27,"Serie A",2013,TRUE
"832","Hellas Verona","Alessandro Agostini",33,"Left-Back","Torino","in",0.27,"Serie A",2013,FALSE
"833","Hellas Verona","Jacopo Sala",21,"Right-Back","Hamburger SV","in",0.09,"Serie A",2013,FALSE
"834","Hellas Verona","Harallamb Qaqi",19,"Centre-Back","Varese U19","in",0,"Serie A",2013,FALSE
"835","Hellas Verona","Rafael Marques",29,"Centre-Back","Atlético-MG","in",0,"Serie A",2013,FALSE
"836","Hellas Verona","Luca Toni",36,"Centre-Forward","Fiorentina","in",0,"Serie A",2013,FALSE
"837","Hellas Verona","Rômulo",26,"Central Midfield","Fiorentina","in",0,"Serie A",2013,TRUE
"838","Hellas Verona","Samuele Longo",21,"Centre-Forward","Inter","in",0,"Serie A",2013,TRUE
"839","Hellas Verona","Matteo Rubin",26,"Left-Back","Siena","in",0,"Serie A",2013,TRUE
"840","Hellas Verona","Boško Janković",29,"Right Winger","Genoa","in",0,"Serie A",2013,TRUE
"841","Hellas Verona","Marco Donadel",30,"Defensive Midfield","SSC Napoli","in",0,"Serie A",2013,TRUE
"873","SS Lazio","Lucas Biglia",27,"Defensive Midfield","RSC Anderlecht","in",7.56,"Serie A",2013,FALSE
"874","SS Lazio","Antonio Candreva",26,"Right Midfield","Udinese Calcio","in",7.38,"Serie A",2013,FALSE
"875","SS Lazio","Felipe Anderson",20,"Left Winger","Santos FC","in",6.75,"Serie A",2013,FALSE
"876","SS Lazio","Brayan Perea",20,"Centre-Forward","Deportivo Cali","in",2.1,"Serie A",2013,FALSE
"877","SS Lazio","Etrit Berisha",24,"Goalkeeper","Kalmar FF","in",0.36,"Serie A",2013,FALSE
"878","SS Lazio","Diego Novaretti",28,"Centre-Back","Toluca","in",0,"Serie A",2013,FALSE
"879","SS Lazio","Vinícius",20,"Left-Back","Cruzeiro B","in",0,"Serie A",2013,FALSE
"880","SS Lazio","Keita Baldé",18,"Left Winger","Lazio U19","in",0,"Serie A",2013,FALSE
"881","SS Lazio","Luca Crecco",17,"Central Midfield","Lazio U19","in",0,"Serie A",2013,FALSE
"882","SS Lazio","Danilo Cataldi",18,"Central Midfield","Lazio U19","in",0,"Serie A",2013,FALSE
"902","Udinese Calcio","Nicolás López",19,"Right Winger","AS Roma","in",3.6,"Serie A",2013,FALSE
"903","Udinese Calcio","Valerio Verre",19,"Attacking Midfield","AS Roma","in",2.25,"Serie A",2013,FALSE
"904","Udinese Calcio","Bruno Fernandes",18,"Attacking Midfield","Novara","in",2.25,"Serie A",2013,FALSE
"905","Udinese Calcio","Jádson",19,"Central Midfield","Botafogo","in",2.25,"Serie A",2013,FALSE
"906","Udinese Calcio","Igor Bubnjic",20,"Centre-Back","Slaven Belupo","in",1.35,"Serie A",2013,FALSE
"907","Udinese Calcio","Alexandre Coeff",21,"Centre-Back","Lens","in",0.9,"Serie A",2013,FALSE
"908","Udinese Calcio","Frano Mlinar",21,"Central Midfield","Inter Zapresic","in",0.9,"Serie A",2013,FALSE
"909","Udinese Calcio","Orestis Karnezis",28,"Goalkeeper","Panathinaikos","in",0.72,"Serie A",2013,FALSE
"910","Udinese Calcio","Clifford Aboagye",18,"Central Midfield","Inter Allies","in",0.549,"Serie A",2013,FALSE
"911","Udinese Calcio","Ivan Kelava",25,"Goalkeeper","Dinamo Zagreb","in",0.54,"Serie A",2013,FALSE
"912","Udinese Calcio","Naldo",24,"Centre-Back","Granada CF","in",0.45,"Serie A",2013,FALSE
"913","Udinese Calcio","Francesco Benussi",31,"Goalkeeper","US Palermo","in",0,"Serie A",2013,FALSE
"914","Udinese Calcio","Javi Acuña",25,"Centre-Forward","Girona","in",0,"Serie A",2013,FALSE
"915","Udinese Calcio","Douglas Santos",19,"Left-Back","Granada CF","in",0,"Serie A",2013,TRUE
"916","Udinese Calcio","Simone Scuffet",17,"Goalkeeper","Udinese U19","in",0,"Serie A",2013,FALSE
"951","Torino FC","Ciro Immobile",23,"Centre-Forward","Juventus","in",12.15,"Serie A",2013,FALSE
"952","Torino FC","Nicola Bellomo",22,"Attacking Midfield","Bari","in",1.62,"Serie A",2013,FALSE
"953","Torino FC","Alexander Farnerud",29,"Central Midfield","BSC Young Boys","in",1.62,"Serie A",2013,FALSE
"954","Torino FC","Marcelo Larrondo",24,"Centre-Forward","Siena","in",1.17,"Serie A",2013,FALSE
"955","Torino FC","Cesare Bovo",30,"Centre-Back","Genoa","in",0.72,"Serie A",2013,FALSE
"956","Torino FC","Emiliano Moretti",32,"Centre-Back","Genoa","in",0.63,"Serie A",2013,FALSE
"957","Torino FC","Nikola Maksimovic",21,"Centre-Back","Red Star","in",0.45,"Serie A",2013,TRUE
"958","Torino FC","Daniele Padelli",27,"Goalkeeper","Udinese Calcio","in",0,"Serie A",2013,FALSE
"959","Torino FC","Tommaso Berni",30,"Goalkeeper","Sampdoria","in",0,"Serie A",2013,FALSE
"960","Torino FC","Omar El Kaddouri",22,"Central Midfield","SSC Napoli","in",0,"Serie A",2013,TRUE
"961","Torino FC","Giovanni Pasquale",31,"Left-Back","Udinese Calcio","in",0,"Serie A",2013,TRUE
"962","Torino FC","Filippo Scaglia",21,"Centre-Back","Torino U19","in",0,"Serie A",2013,FALSE
"963","Torino FC","Vittorio Parigini",17,"Right Winger","Torino U19","in",0,"Serie A",2013,FALSE
"983","US Sassuolo","Simone Zaza",22,"Centre-Forward","Juventus","in",9,"Serie A",2013,FALSE
"984","US Sassuolo","Raman Chibsah",20,"Central Midfield","Parma","in",4.5,"Serie A",2013,FALSE
"985","US Sassuolo","Luca Marrone",23,"Centre-Back","Juventus","in",4.05,"Serie A",2013,FALSE
"986","US Sassuolo","Jasmin Kurtic",24,"Central Midfield","US Palermo","in",3.6,"Serie A",2013,FALSE
"987","US Sassuolo","Francesco Acerbi",25,"Centre-Back","Genoa","in",2.88,"Serie A",2013,FALSE
"988","US Sassuolo","Jonathan Rossini",24,"Centre-Back","Sampdoria","in",1.17,"Serie A",2013,FALSE
"989","US Sassuolo","Diego Farias",23,"Second Striker","Chievo Verona","in",0.495,"Serie A",2013,TRUE
"990","US Sassuolo","Gianluca Pegolo",32,"Goalkeeper","Siena","in",0.45,"Serie A",2013,FALSE
"991","US Sassuolo","Marius Alexe",23,"Centre-Forward","Dinamo Bucarest","in",0.45,"Serie A",2013,TRUE
"992","US Sassuolo","Aladje",19,"Centre-Forward","Racing Aprilia","in",0,"Serie A",2013,FALSE
"993","US Sassuolo","Domenico Berardi",19,"Right Winger","Juventus","in",0,"Serie A",2013,TRUE
"994","US Sassuolo","Reto Ziegler",27,"Centre-Back","Juventus","in",0,"Serie A",2013,TRUE
"995","US Sassuolo","Antonio Rosati",30,"Goalkeeper","SSC Napoli","in",0,"Serie A",2013,TRUE
"996","US Sassuolo","Ezequiel Schelotto",24,"Right-Back","Inter","in",0,"Serie A",2013,TRUE
"997","US Sassuolo","Antonio Floro Flores",30,"Centre-Forward","Genoa","in",0,"Serie A",2013,TRUE
"1016","AC Milan","Michael Essien",31,"Defensive Midfield","Chelsea","in",0.45,"Serie A",2013,FALSE
"1017","AC Milan","Adil Rami",28,"Centre-Back","Valencia","in",0.36,"Serie A",2013,TRUE
"1018","AC Milan","Keisuke Honda",27,"Attacking Midfield","CSKA Moscow","in",0,"Serie A",2013,FALSE
"1019","AC Milan","Adel Taarabt",24,"Central Midfield","QPR","in",0,"Serie A",2013,TRUE
"1031","Atalanta BC","Rubén Bentancourt",20,"Centre-Forward","PSV U21","in",1.35,"Serie A",2013,FALSE
"1032","Atalanta BC","Yohan Benalouane",26,"Centre-Back","Parma","in",0,"Serie A",2013,TRUE
"1033","Atalanta BC","Marcelo Estigarribia",26,"Left Midfield","Maldonado","in",0,"Serie A",2013,TRUE
"1043","Chievo Verona","Matteo Rubin",26,"Left-Back","Siena","in",0,"Serie A",2013,TRUE
"1044","Chievo Verona","Michele Canini",28,"Centre-Back","Atalanta","in",0,"Serie A",2013,TRUE
"1045","Chievo Verona","Leandro Paredes",19,"Defensive Midfield","Boca Juniors","in",0,"Serie A",2013,TRUE
"1046","Chievo Verona","Tiberio Guarente",28,"Central Midfield","Sevilla FC","in",0,"Serie A",2013,TRUE
"1047","Chievo Verona","Victor Obinna",26,"Second Striker","Loko Moscow","in",0,"Serie A",2013,TRUE
"1061","Bologna FC 1909","Erik Friberg",27,"Defensive Midfield","Malmö FF","in",0.171,"Serie A",2013,FALSE
"1062","Bologna FC 1909","Ibson",30,"Central Midfield","Corinthians","in",0,"Serie A",2013,FALSE
"1073","UC Sampdoria","Francesco Fedato",21,"Left Winger","Bari","in",0.81,"Serie A",2013,FALSE
"1074","UC Sampdoria","Maxi López",29,"Centre-Forward","Catania","in",0,"Serie A",2013,TRUE
"1075","UC Sampdoria","Alessio Sestu",30,"Right Winger","Chievo Verona","in",0,"Serie A",2013,TRUE
"1076","UC Sampdoria","Wladimiro Falcone",18,"Goalkeeper","Sampdoria U19","in",0,"Serie A",2013,FALSE
"1091","AS Livorno","Ishak Belfodil",22,"Centre-Forward","Inter","in",0.9,"Serie A",2013,TRUE
"1092","AS Livorno","Djamel Mesbah",29,"Left-Back","Parma","in",0,"Serie A",2013,TRUE
"1100","Cagliari Calcio","Andrea Tabanelli",23,"Central Midfield","Cesena","in",0.27,"Serie A",2013,TRUE
"1101","Cagliari Calcio","Adryan",19,"Attacking Midfield","Flamengo","in",0,"Serie A",2013,TRUE
"1102","Cagliari Calcio","Matías Vecino",22,"Central Midfield","Fiorentina","in",0,"Serie A",2013,TRUE
"1103","Cagliari Calcio","Marco Silvestri",22,"Goalkeeper","Chievo Verona","in",0,"Serie A",2013,TRUE
"1104","Cagliari Calcio","Alessandro Bastrini",26,"Centre-Back","Novara","in",0,"Serie A",2013,TRUE
"1105","Cagliari Calcio","Antonio Adán",26,"Goalkeeper","Without Club","in",0,"Serie A",2013,FALSE
"1112","Calcio Catania","Fabián Rinaudo",26,"Defensive Midfield","Sporting CP","in",0.45,"Serie A",2013,TRUE
"1113","Calcio Catania","Francesco Fedato",21,"Left Winger","Sampdoria","in",0,"Serie A",2013,TRUE
"1122","SSC Napoli","Jorginho",22,"Defensive Midfield","Hellas Verona","in",8.55,"Serie A",2013,FALSE
"1123","SSC Napoli","Faouzi Ghoulam",22,"Left-Back","Saint-Étienne","in",4.5,"Serie A",2013,FALSE
"1124","SSC Napoli","Henrique",27,"Centre-Back","Palmeiras","in",3.6,"Serie A",2013,FALSE
"1125","SSC Napoli","Toni Doblas",33,"Goalkeeper","Without Club","in",0,"Serie A",2013,FALSE
"1126","SSC Napoli","Anthony Réveillère",33,"Right-Back","Without Club","in",0,"Serie A",2013,FALSE
"1136","Juventus FC","Daniel Osvaldo",28,"Centre-Forward","Southampton","in",0,"Serie A",2013,TRUE
"1144","ACF Fiorentina","Alessandro Matri",29,"Centre-Forward","AC Milan","in",0,"Serie A",2013,TRUE
"1145","ACF Fiorentina","Anderson",25,"Central Midfield","Man Utd","in",0,"Serie A",2013,TRUE
"1146","ACF Fiorentina","Antonio Rosati",30,"Goalkeeper","SSC Napoli","in",0,"Serie A",2013,TRUE
"1147","ACF Fiorentina","Modibo Diakité",26,"Centre-Back","Sunderland","in",0,"Serie A",2013,TRUE
"1154","AS Roma","Radja Nainggolan",25,"Attacking Midfield","Cagliari Calcio","in",2.7,"Serie A",2013,TRUE
"1155","AS Roma","Giammario Piscitella",20,"Left Winger","Pescara","in",1.35,"Serie A",2013,FALSE
"1156","AS Roma","Michel Bastos",30,"Left Midfield","Al-Ain FC","in",0.99,"Serie A",2013,TRUE
"1157","AS Roma","Petar Golubovic",19,"Right-Back","OFK Beograd","in",0.9,"Serie A",2013,FALSE
"1158","AS Roma","Rafael Tolói",23,"Centre-Back","São Paulo","in",0.45,"Serie A",2013,TRUE
"1173","FC Internazionale","Hernanes",28,"Attacking Midfield","Lazio","in",16.2,"Serie A",2013,FALSE
"1174","FC Internazionale","Danilo D'Ambrosio",25,"Right-Back","Torino","in",3.41,"Serie A",2013,FALSE
"1175","FC Internazionale","Rubén Botta",23,"Attacking Midfield","AS Livorno","in",0,"Serie A",2013,FALSE
"1185","Parma FC","Amedej Vetrih",23,"Defensive Midfield","ND Gorica","in",0.27,"Serie A",2013,FALSE
"1186","Parma FC","Andrea Garofalo",20,"Centre-Back","Paganese","in",0,"Serie A",2013,FALSE
"1187","Parma FC","Jonathan Rossini",24,"Centre-Back","Sassuolo","in",0,"Serie A",2013,TRUE
"1188","Parma FC","Ezequiel Schelotto",24,"Right-Back","Inter","in",0,"Serie A",2013,TRUE
"1189","Parma FC","Cristian Molinaro",30,"Left-Back","VfB Stuttgart","in",0,"Serie A",2013,FALSE
"1190","Parma FC","Jherson Vergara",19,"Centre-Back","AC Milan","in",0,"Serie A",2013,TRUE
"1191","Parma FC","Manuel Giandonato",22,"Central Midfield","Without Club","in",0,"Serie A",2013,FALSE
"1243","Genoa CFC","Cabral",25,"Defensive Midfield","Sunderland","in",0.135,"Serie A",2013,TRUE
"1244","Genoa CFC","Paolo De Ceglie",27,"Left-Back","Juventus","in",0,"Serie A",2013,TRUE
"1245","Genoa CFC","Nicolás Burdisso",32,"Centre-Back","AS Roma","in",0,"Serie A",2013,FALSE
"1246","Genoa CFC","Marco Motta",27,"Right-Back","Juventus","in",0,"Serie A",2013,TRUE
"1247","Genoa CFC","Giuseppe Sculli",32,"Left Winger","Lazio","in",0,"Serie A",2013,TRUE
"1259","Hellas Verona","Amadou Samb",25,"Centre-Forward","Chievo Verona","in",0,"Serie A",2013,FALSE
"1260","Hellas Verona","Iván Pillud",27,"Right-Back","Racing Club","in",0,"Serie A",2013,TRUE
"1261","Hellas Verona","Michael Rabusic",24,"Centre-Forward","Slovan Liberec","in",0,"Serie A",2013,FALSE
"1262","Hellas Verona","Marquinho",27,"Attacking Midfield","AS Roma","in",0,"Serie A",2013,TRUE
"1272","SS Lazio","Hélder Postiga",31,"Centre-Forward","Valencia","in",0,"Serie A",2013,TRUE
"1273","SS Lazio","Gaël Kakuta",22,"Attacking Midfield","Chelsea","in",0,"Serie A",2013,TRUE
"1280","Udinese Calcio","Charles Aránguiz",24,"Central Midfield","U. de Chile","in",3.6,"Serie A",2013,FALSE
"1281","Udinese Calcio","Douglas Santos",19,"Left-Back","Granada CF","in",2.07,"Serie A",2013,FALSE
"1282","Udinese Calcio","Antonio Vutov",17,"Attacking Midfield","Levski Sofia","in",0.54,"Serie A",2013,FALSE
"1283","Udinese Calcio","Uche Agbo",17,"Defensive Midfield","Enyimba Aba","in",0,"Serie A",2013,FALSE
"1284","Udinese Calcio","Hassan Yebda",29,"Central Midfield","Granada CF","in",0,"Serie A",2013,TRUE
"1293","Torino FC","Marko Vesovic",22,"Right-Back","Red Star","in",0,"Serie A",2013,FALSE
"1294","Torino FC","Panagiotis Tachtsidis",22,"Defensive Midfield","Catania","in",0,"Serie A",2013,TRUE
"1295","Torino FC","Jasmin Kurtic",25,"Central Midfield","Sassuolo","in",0,"Serie A",2013,TRUE
"1296","Torino FC","Ilyas Zeytulaev",31,"Left Winger","Without Club","in",0,"Serie A",2013,FALSE
"1303","US Sassuolo","Nicola Sansone",22,"Left Winger","Parma","in",7.43,"Serie A",2013,FALSE
"1304","US Sassuolo","Antonio Sanabria",17,"Centre-Forward","FC Barcelona B","in",5.13,"Serie A",2013,FALSE
"1305","US Sassuolo","Sergio Floccari",32,"Centre-Forward","Lazio","in",1.8,"Serie A",2013,FALSE
"1306","US Sassuolo","Lorenzo Ariaudo",24,"Centre-Back","Cagliari Calcio","in",0.72,"Serie A",2013,FALSE
"1307","US Sassuolo","Davide Biondini",30,"Central Midfield","Genoa","in",0.18,"Serie A",2013,TRUE
"1308","US Sassuolo","Aleandro Rosi",26,"Right-Back","Parma","in",0,"Serie A",2013,TRUE
"1309","US Sassuolo","Paolo Cannavaro",32,"Centre-Back","SSC Napoli","in",0,"Serie A",2013,TRUE
"1316","Manchester United","Marouane Fellaini",25,"Central Midfield","Everton","in",29.16,"Premier League",2013,FALSE
"1317","Manchester United","Reece James",19,"Left-Back","Carlisle United","in",0,"Premier League",2013,TRUE
"1318","Manchester United","Sam Johnstone",20,"Goalkeeper","Yeovil Town","in",0,"Premier League",2013,TRUE
"1319","Manchester United","Will Keane",20,"Centre-Forward","Man Utd U23","in",0,"Premier League",2013,FALSE
"1320","Manchester United","Tom Thorpe",20,"Centre-Back","Man Utd U23","in",0,"Premier League",2013,FALSE
"1321","Manchester United","Adnan Januzaj",18,"Right Winger","Man Utd U18","in",0,"Premier League",2013,FALSE
"1322","Manchester United","Davide Petrucci",22,"Central Midfield","Charlton","in",0,"Premier League",2013,TRUE
"1323","Manchester United","Michael Keane",21,"Centre-Back","Blackburn","in",0,"Premier League",2013,TRUE
"1324","Manchester United","Jesse Lingard",21,"Attacking Midfield","Brighton","in",0,"Premier League",2013,TRUE
"1325","Manchester United","Tom Thorpe",21,"Centre-Back","Birmingham","in",0,"Premier League",2013,TRUE
"1326","Manchester United","Will Keane",21,"Centre-Forward","QPR","in",0,"Premier League",2013,TRUE
"1327","Manchester United","Sam Johnstone",21,"Goalkeeper","Doncaster","in",0,"Premier League",2013,TRUE
"1328","Manchester United","Wilfried Zaha",21,"Left Winger","Cardiff","in",0,"Premier League",2013,TRUE
"1329","Manchester United","Nick Powell",20,"Attacking Midfield","Wigan","in",0,"Premier League",2013,TRUE
"1330","Manchester United","Bebé",22,"Left Winger","Rio Ave FC","in",0,"Premier League",2013,TRUE
"1331","Manchester United","Federico Macheda",21,"Centre-Forward","VfB Stuttgart","in",0,"Premier League",2013,TRUE
"1345","Manchester City","Fernandinho",28,"Defensive Midfield","Shakhtar D.","in",36,"Premier League",2013,FALSE
"1346","Manchester City","Stevan Jovetic",23,"Centre-Forward","Fiorentina","in",23.4,"Premier League",2013,FALSE
"1347","Manchester City","Álvaro Negredo",27,"Centre-Forward","Sevilla FC","in",22.5,"Premier League",2013,FALSE
"1348","Manchester City","Jesús Navas",27,"Right-Back","Sevilla FC","in",18,"Premier League",2013,FALSE
"1349","Manchester City","Martín Demichelis",32,"Centre-Back","Atlético Madrid","in",4.5,"Premier League",2013,FALSE
"1350","Manchester City","Scott Sinclair",25,"Left Winger","West Brom","in",0,"Premier League",2013,TRUE
"1351","Manchester City","Gareth Barry",33,"Defensive Midfield","Everton","in",0,"Premier League",2013,TRUE
"1352","Manchester City","John Guidetti",22,"Centre-Forward","Stoke City","in",0,"Premier League",2013,TRUE
"1353","Manchester City","Albert Rusnák",19,"Attacking Midfield","Birmingham","in",0,"Premier League",2013,TRUE
"1354","Manchester City","Louis Hutton",18,"Central Midfield","Man City U18","in",0,"Premier League",2013,FALSE
"1355","Manchester City","Albert Rusnák",18,"Attacking Midfield","Man City U21","in",0,"Premier League",2013,FALSE
"1356","Manchester City","Albert Rusnák",19,"Attacking Midfield","Oldham Athletic","in",0,"Premier League",2013,TRUE
"1357","Manchester City","Enock Kwakwa",19,"Defensive Midfield","TPS","in",0,"Premier League",2013,TRUE
"1358","Manchester City","Roque Santa Cruz",31,"Centre-Forward","Málaga CF","in",0,"Premier League",2013,TRUE
"1359","Manchester City","Mohammed Abu",21,"Defensive Midfield","FC Lorient","in",0,"Premier League",2013,TRUE
"1374","Chelsea FC","Willian",25,"Right Winger","Anzhi","in",31.95,"Premier League",2013,FALSE
"1375","Chelsea FC","André Schürrle",22,"Left Winger","Bay. Leverkusen","in",19.8,"Premier League",2013,FALSE
"1376","Chelsea FC","Marco van Ginkel",20,"Central Midfield","Vitesse","in",8.46,"Premier League",2013,FALSE
"1377","Chelsea FC","Christian Atsu",21,"Left Winger","FC Porto","in",2.7,"Premier League",2013,FALSE
"1378","Chelsea FC","Stipe Perica",18,"Centre-Forward","NK Zadar","in",2.21,"Premier League",2013,FALSE
"1379","Chelsea FC","Cristian Cuevas",18,"Left-Back","O'Higgins","in",1.71,"Premier League",2013,FALSE
"1380","Chelsea FC","Mark Schwarzer",40,"Goalkeeper","Fulham","in",0,"Premier League",2013,FALSE
"1381","Chelsea FC","Samuel Eto'o",32,"Centre-Forward","Anzhi","in",0,"Premier League",2013,FALSE
"1382","Chelsea FC","Todd Kane",20,"Right-Back","Blackburn","in",0,"Premier League",2013,TRUE
"1383","Chelsea FC","Victor Moses",23,"Right Midfield","Liverpool","in",0,"Premier League",2013,TRUE
"1384","Chelsea FC","Sam Hutchinson",24,"Defensive Midfield","Sheff Wed","in",0,"Premier League",2013,TRUE
"1385","Chelsea FC","Josh McEachran",21,"Central Midfield","Wigan","in",0,"Premier League",2013,TRUE
"1386","Chelsea FC","Nathaniel Chalobah",19,"Defensive Midfield","Middlesbrough","in",0,"Premier League",2013,TRUE
"1387","Chelsea FC","Anjur Osmanovic",18,"Central Midfield","Lärje-Angered","in",0,"Premier League",2013,TRUE
"1388","Chelsea FC","Ryan Bertrand",24,"Left-Back","Aston Villa","in",0,"Premier League",2013,TRUE
"1389","Chelsea FC","Kenneth Omeruo",20,"Centre-Back","Middlesbrough","in",0,"Premier League",2013,TRUE
"1390","Chelsea FC","Patrick Bamford",20,"Centre-Forward","Derby","in",0,"Premier League",2013,TRUE
"1391","Chelsea FC","Romelu Lukaku",21,"Centre-Forward","Everton","in",0,"Premier League",2013,TRUE
"1392","Chelsea FC","Jeffrey Bruma",21,"Centre-Back","Hamburger SV","in",0,"Premier League",2013,TRUE
"1393","Chelsea FC","Tomas Kalas",20,"Centre-Back","Vitesse","in",0,"Premier League",2013,TRUE
"1394","Chelsea FC","Kenneth Omeruo",19,"Centre-Back","ADO Den Haag","in",0,"Premier League",2013,TRUE
