"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"47829","FC Paços de Ferreira","Rafael Barbosa",23,"Left Midfield","Sporting CP U23","out",0,"Liga Nos",2019,TRUE
"47830","FC Paços de Ferreira","Elves Baldé",19,"Left Winger","Sporting CP U23","out",0,"Liga Nos",2019,TRUE
"47853","FC Famalicão","Filipe Garcia",19,"Left-Back","Louletano","out",0,"Liga Nos",2019,FALSE
"47854","FC Famalicão","Fabinho",24,"Central Midfield","Oliveirense","out",0,"Liga Nos",2019,FALSE
"47855","FC Famalicão","Ricardo Fernandes",24,"Goalkeeper","Académico Viseu","out",0,"Liga Nos",2019,FALSE
"47856","FC Famalicão","Nuno Castro",24,"Goalkeeper","Salgueiros","out",0,"Liga Nos",2019,FALSE
"47857","FC Famalicão","Capela",33,"Defensive Midfield","Penafiel","out",0,"Liga Nos",2019,FALSE
"47858","FC Famalicão","Júnior Franco",24,"Defensive Midfield","Mafra","out",0,"Liga Nos",2019,FALSE
"47859","FC Famalicão","Joel Monteiro",28,"Right-Back","Casa Pia","out",0,"Liga Nos",2019,FALSE
"47860","FC Famalicão","Nuno Afonso",20,"Midfielder","AD Ninense","out",0,"Liga Nos",2019,FALSE
"47861","FC Famalicão","Pedrinho Rodrigues",21,"Left Winger","Anadia FC","out",0,"Liga Nos",2019,FALSE
"47862","FC Famalicão","Feliz",30,"Right Winger","Feirense","out",0,"Liga Nos",2019,FALSE
"47863","FC Famalicão","Deni Hočko",25,"Central Midfield","Mouscron","out",0,"Liga Nos",2019,FALSE
"47864","FC Famalicão","Ângelo Meneses",25,"Centre-Back","Ararat-Armenia","out",0,"Liga Nos",2019,FALSE
"47865","FC Famalicão","Jorge Miguel",28,"Left-Back","Académico Viseu","out",0,"Liga Nos",2019,FALSE
"47866","FC Famalicão","Ricardo",38,"Centre-Back","Feirense","out",0,"Liga Nos",2019,FALSE
"47867","FC Famalicão","Fabrício Simões",34,"Centre-Forward","Farense","out",0,"Liga Nos",2019,FALSE
"47868","FC Famalicão","Filipe Oliveira",25,"Left Midfield","Vilafranquense","out",0,"Liga Nos",2019,FALSE
"47869","FC Famalicão","Luís Rocha",32,"Centre-Back","Farense","out",0,"Liga Nos",2019,TRUE
"47870","FC Famalicão","Hugo Gomes",24,"Centre-Back","Varzim","out",0,"Liga Nos",2019,TRUE
"47871","FC Famalicão","José Amorim",20,"Right-Back","Without Club","out",0,"Liga Nos",2019,FALSE
"47872","FC Famalicão","Gabriel Souza",22,"Goalkeeper","Famalicão U23","out",0,"Liga Nos",2019,FALSE
"47873","FC Famalicão","Jorge Pereira",21,"Central Midfield","Famalicão U23","out",0,"Liga Nos",2019,FALSE
"47874","FC Famalicão","Ivo Pinto",30,"Right-Back","Dinamo Zagreb","out",0,"Liga Nos",2019,TRUE
"47875","FC Famalicão","Lionn",31,"Right-Back","Without Club","out",0,"Liga Nos",2019,FALSE
"47876","FC Famalicão","David Luis",24,"Left-Back","Guimarães B","out",0,"Liga Nos",2019,TRUE
"47877","FC Famalicão","Eduardo Santos",21,"Centre-Back","Fluminense U20","out",0,"Liga Nos",2019,TRUE
"47878","FC Famalicão","Raphael Guzzo",24,"Central Midfield","Reus Deportiu","out",0,"Liga Nos",2019,TRUE
"47879","FC Famalicão","Pathé Ciss",25,"Central Midfield","União Madeira","out",0,"Liga Nos",2019,TRUE
"47880","FC Famalicão","Alhassane Sylla",23,"Right Midfield","União Madeira","out",0,"Liga Nos",2019,TRUE
"47881","FC Famalicão","Víctor García",25,"Right-Back","Vit. Guimarães","out",0,"Liga Nos",2019,TRUE
"47882","FC Famalicão","Benny Ashley-Seal",20,"Centre-Forward","Wolves U23","out",0,"Liga Nos",2019,TRUE
"47883","FC Famalicão","Damien Furtado",22,"Left Winger","Rio Ave FC","out",0,"Liga Nos",2019,TRUE
"47905","Gil Vicente FC","Vítor Tormena",23,"Centre-Back","Braga","out",1.13,"Liga Nos",2019,FALSE
"47906","Gil Vicente FC","Tiago Gomes",25,"Defensive Midfield","Gondomar","out",0,"Liga Nos",2019,FALSE
"47907","Gil Vicente FC","Frédéric Maciel",25,"Right Winger","Varzim","out",0,"Liga Nos",2019,FALSE
"47908","Gil Vicente FC","Pedro Araújo",19,"Right-Back","Vilaverdense FC","out",0,"Liga Nos",2019,FALSE
"47909","Gil Vicente FC","Márcio Meira",25,"Attacking Midfield","Real SC","out",0,"Liga Nos",2019,FALSE
"47910","Gil Vicente FC","Kellyton",24,"Right-Back","Without Club","out",0,"Liga Nos",2019,FALSE
"47911","Gil Vicente FC","Rui Gomes",21,"Left Winger","Mafra","out",0,"Liga Nos",2019,FALSE
"47912","Gil Vicente FC","Bruninho",21,"Left Winger","Rio Ave U23","out",0,"Liga Nos",2019,FALSE
"47913","Gil Vicente FC","Dimba",26,"Centre-Forward","Aparecida","out",0,"Liga Nos",2019,FALSE
"47914","Gil Vicente FC","Diogo Ramalho",20,"Defensive Midfield","Varzim SC B","out",0,"Liga Nos",2019,FALSE
"47915","Gil Vicente FC","James Arthur",21,"Central Midfield","Fafe","out",0,"Liga Nos",2019,FALSE
"47916","Gil Vicente FC","Bruno Morais",21,"Centre-Back","Aves U23","out",0,"Liga Nos",2019,FALSE
"47917","Gil Vicente FC","Júnior",21,"Left-Back","Valadares Gaia","out",0,"Liga Nos",2019,FALSE
"47918","Gil Vicente FC","Gabriel Mejía",19,"Centre-Forward","Águeda","out",0,"Liga Nos",2019,FALSE
"47919","Gil Vicente FC","Rafa Pires",21,"Goalkeeper","Praiense","out",0,"Liga Nos",2019,FALSE
"47920","Gil Vicente FC","Onyekachi Silas",23,"Centre-Forward","Vilafranquense","out",0,"Liga Nos",2019,FALSE
"47921","Gil Vicente FC","João Silva",19,"Right Winger","Guimarães B","out",0,"Liga Nos",2019,FALSE
"47922","Gil Vicente FC","Rui Faria",27,"Centre-Back","Trofense","out",0,"Liga Nos",2019,FALSE
"47923","Gil Vicente FC","Tiger",20,"Defensive Midfield","Brito","out",0,"Liga Nos",2019,FALSE
"47924","Gil Vicente FC","Abdoullahi Tanko",21,"Centre-Forward","Chaves","out",0,"Liga Nos",2019,FALSE
"47925","Gil Vicente FC","Manuel Lopes",19,"Centre-Back","Leça","out",0,"Liga Nos",2019,TRUE
"47926","Gil Vicente FC","Kevin Lopez",18,"Defensive Midfield","Leça","out",0,"Liga Nos",2019,TRUE
"47927","Gil Vicente FC","Bruninho",21,"Left Winger","Without Club","out",0,"Liga Nos",2019,FALSE
"47928","Gil Vicente FC","Henrique Brito",22,"Left-Back","Without Club","out",0,"Liga Nos",2019,FALSE
"47929","Gil Vicente FC","Emerson Crepaldi",21,"Central Midfield","Without Club","out",0,"Liga Nos",2019,FALSE
"47930","Gil Vicente FC","Marcos Espíndola",21,"Goalkeeper","Without Club","out",0,"Liga Nos",2019,FALSE
"47936","SL Benfica","Raúl de Tomás",25,"Centre-Forward","Espanyol","out",20.25,"Liga Nos",2019,FALSE
"47937","SL Benfica","Gedson Fernandes",21,"Central Midfield","Spurs","out",4.05,"Liga Nos",2019,TRUE
"47938","SL Benfica","Lisandro López",30,"Centre-Back","Boca Juniors","out",2.7,"Liga Nos",2019,FALSE
"47939","SL Benfica","Caio",25,"Left Midfield","Sharjah FC","out",1.35,"Liga Nos",2019,TRUE
"47940","SL Benfica","Germán Conti",25,"Centre-Back","Atlas","out",0,"Liga Nos",2019,TRUE
"47941","SL Benfica","Ljubomir Fejsa",31,"Defensive Midfield","Alavés","out",0,"Liga Nos",2019,TRUE
"47942","SL Benfica","Yony González",25,"Right Winger","Corinthians","out",0,"Liga Nos",2019,TRUE
"47945","FC Porto","Renzo Saravia",26,"Right-Back","Internacional","out",0,"Liga Nos",2019,TRUE
"47946","FC Porto","André Pereira",24,"Centre-Forward","Real Zaragoza","out",0,"Liga Nos",2019,TRUE
"47953","Sporting CP","Bruno Fernandes",25,"Attacking Midfield","Man Utd","out",49.5,"Liga Nos",2019,FALSE
"47954","Sporting CP","Mauro Riquicho",24,"Right-Back","CD Fátima","out",0,"Liga Nos",2019,TRUE
"47955","Sporting CP","Fabrice Fokobo",25,"Defensive Midfield","El Paso","out",0,"Liga Nos",2019,FALSE
"47956","Sporting CP","Bruno Paulista",24,"Defensive Midfield","CD Fátima","out",0,"Liga Nos",2019,TRUE
"47957","Sporting CP","Carlos Jatoba",24,"Central Midfield","CRB","out",0,"Liga Nos",2019,TRUE
"47958","Sporting CP","Gelson Dala",23,"Second Striker","Rio Ave FC","out",0,"Liga Nos",2019,TRUE
"47959","Sporting CP","Fernando",20,"Left Winger","Shakhtar D.","out",0,"Liga Nos",2019,TRUE
"47966","SC Braga","Pablo Santos",27,"Centre-Back","Rubin Kazan","out",0.09,"Liga Nos",2019,TRUE
"47967","SC Braga","Caju",24,"Left-Back","Goiás EC","out",0,"Liga Nos",2019,TRUE
"47968","SC Braga","Lucas Cunha",22,"Centre-Back","Estoril","out",0,"Liga Nos",2019,TRUE
"47969","SC Braga","Ahmed Hassan",26,"Centre-Forward","Olympiacos","out",0,"Liga Nos",2019,TRUE
"47970","SC Braga","Xadas",22,"Attacking Midfield","Marítimo","out",0,"Liga Nos",2019,TRUE
"47971","SC Braga","Murilo de Souza",25,"Right Winger","Sporting Gijón","out",0,"Liga Nos",2019,TRUE
"47972","SC Braga","Uche Agbo",24,"Defensive Midfield","Standard Liège","out",0,"Liga Nos",2019,TRUE
"47978","Vitória Guimarães SC","Edmond Tapsoba",20,"Centre-Back","Bay. Leverkusen","out",16.2,"Liga Nos",2019,FALSE
"47979","Vitória Guimarães SC","Alexandre Guedes",25,"Centre-Forward","Vegalta Sendai","out",0,"Liga Nos",2019,TRUE
"47980","Vitória Guimarães SC","Al Musrati",23,"Defensive Midfield","Rio Ave FC","out",0,"Liga Nos",2019,TRUE
"47981","Vitória Guimarães SC","Rafa Soares",24,"Left-Back","SD Eibar","out",0,"Liga Nos",2019,TRUE
"47982","Vitória Guimarães SC","Miguel Oliveira",25,"Goalkeeper","Leixões","out",0,"Liga Nos",2019,TRUE
"47983","Vitória Guimarães SC","André Pereira",24,"Centre-Forward","FC Porto","out",0,"Liga Nos",2019,TRUE
"47987","Rio Ave FC","Jonathan Buatu",26,"Centre-Back","Desportivo Aves","out",0,"Liga Nos",2019,TRUE
"47988","Rio Ave FC","Gabrielzinho",23,"Right Winger","Moreirense","out",0,"Liga Nos",2019,TRUE
"47989","Rio Ave FC","Ronan",24,"Centre-Forward","Tondela","out",0,"Liga Nos",2019,TRUE
"47994","CS Marítimo","Luciano Nequecaur",27,"Centre-Forward","Danubio FC","out",0,"Liga Nos",2019,FALSE
"47995","CS Marítimo","Marcão",24,"Centre-Back","Sampaio Corrêa","out",0,"Liga Nos",2019,TRUE
"47996","CS Marítimo","Marcelinho",23,"Second Striker","Londrina-PR","out",0,"Liga Nos",2019,TRUE
"47997","CS Marítimo","Leandro Barrera",28,"Left Midfield","Mafra","out",0,"Liga Nos",2019,TRUE
"48010","Belenenses SAD","Jonatan Lucca",25,"Central Midfield","Farense","out",0,"Liga Nos",2019,FALSE
"48011","Belenenses SAD","André Sousa",29,"Central Midfield","Gaziantep FK","out",0,"Liga Nos",2019,FALSE
"48012","Belenenses SAD","Kikas",21,"Centre-Forward","Vilafranquense","out",0,"Liga Nos",2019,TRUE
"48013","Belenenses SAD","Rúben Ribeiro",24,"Left-Back","CD Fátima","out",0,"Liga Nos",2019,TRUE
"48014","Belenenses SAD","Hakim Ouro-Sama",22,"Centre-Back","LOSC Lille B","out",0,"Liga Nos",2019,TRUE
"48015","Boavista FC","Stéphane Sparagna",24,"Centre-Back","Vilafranquense","out",0,"Liga Nos",2019,FALSE
"48016","Boavista FC","Edu Machado",29,"Right-Back","Leixões","out",0,"Liga Nos",2019,TRUE
"48017","Boavista FC","Walter Clar",25,"Left Midfield","Sol de América","out",0,"Liga Nos",2019,TRUE
"48021","Moreirense FC","Caleb Gomina",23,"Centre-Forward","Valadares Gaia","out",0,"Liga Nos",2019,TRUE
"48026","CD Tondela","Bruno Wilson",23,"Centre-Back","Braga","out",0.36,"Liga Nos",2019,FALSE
"48027","CD Tondela","Bruno Monteiro",35,"Central Midfield","Leixões","out",0,"Liga Nos",2019,FALSE
"48028","CD Tondela","Manu Sánchez",23,"Right-Back","R. Majadahonda","out",0,"Liga Nos",2019,TRUE
"48029","CD Tondela","Rubilio Castillo",28,"Centre-Forward","CD Motagua","out",0,"Liga Nos",2019,TRUE
"48030","CD Tondela","João Vigário",24,"Left-Back","Nacional","out",0,"Liga Nos",2019,TRUE
"48031","CD Tondela","Denílson",24,"Left Winger","Atlético-MG","out",0,"Liga Nos",2019,TRUE
"48032","CD Tondela","João Pedro",26,"Central Midfield","LA Galaxy","out",0,"Liga Nos",2019,TRUE
"48039","CD Santa Clara","Bruno Lamas",25,"Attacking Midfield","Khor Fakkan","out",0.135,"Liga Nos",2019,TRUE
"48040","CD Santa Clara","Rodrigo Simão",19,"Centre-Forward","SC Ideal","out",0,"Liga Nos",2019,TRUE
"48041","CD Santa Clara","Patrick",29,"Right-Back","Coritiba FC","out",0,"Liga Nos",2019,TRUE
"48042","CD Santa Clara","Malick Evouna",27,"Centre-Forward","Nacional","out",0,"Liga Nos",2019,TRUE
"48043","CD Santa Clara","Lucas Marques",24,"Central Midfield","Estoril","out",0,"Liga Nos",2019,TRUE
"48044","CD Santa Clara","Denis Pineda",24,"Left Midfield","Estoril","out",0,"Liga Nos",2019,TRUE
"48045","CD Santa Clara","Pablo",27,"Right Winger","Guarani","out",0,"Liga Nos",2019,TRUE
"48046","CD Santa Clara","Alfredo Stephens",25,"Centre-Forward","Universitario","out",0,"Liga Nos",2019,TRUE
"48047","CD Santa Clara","João Lopes",24,"Goalkeeper","Portuguesa","out",0,"Liga Nos",2019,TRUE
"48059","Desportivo Aves","Redouane Kerrouche",25,"Central Midfield","Le Puy Foot","out",0,"Liga Nos",2019,FALSE
"48060","Desportivo Aves","Enzo Zidane",24,"Attacking Midfield","UD Almería","out",0,"Liga Nos",2019,FALSE
"48061","Desportivo Aves","Bruno Xavier",23,"Attacking Midfield","Juventude","out",0,"Liga Nos",2019,FALSE
"48062","Desportivo Aves","Erik",24,"Attacking Midfield","CRB","out",0,"Liga Nos",2019,TRUE
"48063","Desportivo Aves","Miguel Tavares",21,"Right Winger","Penafiel","out",0,"Liga Nos",2019,TRUE
"48064","Desportivo Aves","Ricardo Rodrigues",24,"Centre-Forward","Estoril","out",0,"Liga Nos",2019,FALSE
"48073","Portimonense SC","Guilherme Lazaroni",27,"Left-Back","Ponte Preta","out",0,"Liga Nos",2019,TRUE
"48074","Portimonense SC","Ruster",23,"Left Midfield","Londrina-PR","out",0,"Liga Nos",2019,TRUE
"48075","Portimonense SC","Iury",24,"Centre-Forward","Reno. Yamaguchi","out",0,"Liga Nos",2019,TRUE
"48076","Portimonense SC","José Francisco Cevallos Jr.",24,"Attacking Midfield","KSC Lokeren","out",0,"Liga Nos",2019,TRUE
"48077","Portimonense SC","Takuma Nishimura",23,"Second Striker","CSKA Moscow","out",0,"Liga Nos",2019,TRUE
"48078","Portimonense SC","Zé Gomes",20,"Centre-Forward","Benfica B","out",0,"Liga Nos",2019,TRUE
"48079","Portimonense SC","Éverson",22,"Centre-Back","EC Bahia","out",0,"Liga Nos",2019,TRUE
"48080","Portimonense SC","Jackson Martínez",33,"Centre-Forward","GZ Evergrande","out",0,"Liga Nos",2019,TRUE
"48087","FC Paços de Ferreira","Bernardo Martins",22,"Left Winger","Chaves","out",0,"Liga Nos",2019,TRUE
"48088","FC Paços de Ferreira","Rafael Gava",26,"Attacking Midfield","Cuiabá-MT","out",0,"Liga Nos",2019,TRUE
"48089","FC Paços de Ferreira","Yago César",22,"Right Winger","Athletico-PR","out",0,"Liga Nos",2019,TRUE
"48090","FC Paços de Ferreira","Renat Dadashov",20,"Centre-Forward","Wolves","out",0,"Liga Nos",2019,TRUE
"48094","FC Famalicão","Vitor",20,"Goalkeeper","Figueirense FC","out",0,"Liga Nos",2019,TRUE
"48095","FC Famalicão","Thibang Phete",25,"Defensive Midfield","Belenenses SAD","out",0,"Liga Nos",2019,TRUE
"48100","Gil Vicente FC","Kevin Lopez",19,"Defensive Midfield","Valadares Gaia","out",0,"Liga Nos",2019,FALSE
"48101","Gil Vicente FC","Erick",22,"Right Winger","Náutico","out",0,"Liga Nos",2019,TRUE
"48102","Gil Vicente FC","Juan Villa",20,"Attacking Midfield","Fafe","out",0,"Liga Nos",2019,TRUE
"48103","Gil Vicente FC","Romário Baldé",23,"Right Winger","Leixões","out",0,"Liga Nos",2019,TRUE
"48104","Gil Vicente FC","Leo Cordeiro",24,"Attacking Midfield","Lus. Lourosa","out",0,"Liga Nos",2019,TRUE
"48114","Bayern Munich","Mats Hummels",30,"Centre-Back","Bor. Dortmund","out",27.45,"1 Bundesliga",2019,FALSE
"48115","Bayern Munich","Renato Sanches",22,"Central Midfield","LOSC Lille","out",18,"1 Bundesliga",2019,FALSE
"48116","Bayern Munich","Marco Friedl",21,"Centre-Back","Werder Bremen","out",3.15,"1 Bundesliga",2019,FALSE
"48117","Bayern Munich","Rafinha",33,"Right-Back","Flamengo","out",0,"1 Bundesliga",2019,FALSE
"48118","Bayern Munich","Franck Ribéry",36,"Left Winger","Fiorentina","out",0,"1 Bundesliga",2019,FALSE
"48119","Bayern Munich","Adrian Fein",20,"Defensive Midfield","Hamburger SV","out",0,"1 Bundesliga",2019,TRUE
"48120","Bayern Munich","Arjen Robben",35,"Right Winger","Career break","out",0,"1 Bundesliga",2019,FALSE
"48121","Bayern Munich","James Rodríguez",27,"Attacking Midfield","Real Madrid","out",0,"1 Bundesliga",2019,TRUE
"48136","Borussia Dortmund","Abdou Diallo",23,"Centre-Back","Paris SG","out",28.8,"1 Bundesliga",2019,FALSE
"48137","Borussia Dortmund","Maximilian Philipp",25,"Second Striker","Dynamo Moscow","out",18,"1 Bundesliga",2019,FALSE
"48138","Borussia Dortmund","Alexander Isak",19,"Centre-Forward","Real Sociedad","out",5.85,"1 Bundesliga",2019,FALSE
"48139","Borussia Dortmund","Sebastian Rode",28,"Central Midfield","E. Frankfurt","out",3.6,"1 Bundesliga",2019,FALSE
"48140","Borussia Dortmund","Shinji Kagawa",30,"Attacking Midfield","Real Zaragoza","out",2.7,"1 Bundesliga",2019,FALSE
"48141","Borussia Dortmund","Jeremy Toljan",24,"Right-Back","Sassuolo","out",2.03,"1 Bundesliga",2019,TRUE
"48142","Borussia Dortmund","Marius Wolf",24,"Right Winger","Hertha BSC","out",1.8,"1 Bundesliga",2019,TRUE
"48143","Borussia Dortmund","Ömer Toprak",30,"Centre-Back","Werder Bremen","out",0.9,"1 Bundesliga",2019,TRUE
"48144","Borussia Dortmund","André Schürrle",28,"Left Winger","Spartak Moscow","out",0.9,"1 Bundesliga",2019,TRUE
"48145","Borussia Dortmund","Felix Passlack",21,"Right-Back","Fortuna Sittard","out",0,"1 Bundesliga",2019,TRUE
"48146","Borussia Dortmund","Sergio Gómez",18,"Attacking Midfield","SD Huesca","out",0,"1 Bundesliga",2019,TRUE
"48147","Borussia Dortmund","Paco Alcácer",25,"Centre-Forward","FC Barcelona","out",0,"1 Bundesliga",2019,TRUE
"48148","Borussia Dortmund","Christian Pulisic",20,"Left Winger","Chelsea","out",0,"1 Bundesliga",2019,TRUE
"48161","RB Leipzig","Bruma",24,"Left Winger","PSV Eindhoven","out",13.5,"1 Bundesliga",2019,FALSE
"48162","RB Leipzig","Jean-Kévin Augustin",22,"Centre-Forward","Monaco","out",3.6,"1 Bundesliga",2019,TRUE
"48163","RB Leipzig","Julian Krahl",19,"Goalkeeper","1. FC Köln","out",0,"1 Bundesliga",2019,FALSE
"48164","RB Leipzig","Atinc Nukan",26,"Centre-Back","Göztepe","out",0,"1 Bundesliga",2019,FALSE
"48165","RB Leipzig","Emile Smith Rowe",18,"Attacking Midfield","Arsenal U23","out",0,"1 Bundesliga",2019,TRUE
"48173","Bayer 04 Leverkusen","Julian Brandt",23,"Central Midfield","Bor. Dortmund","out",22.5,"1 Bundesliga",2019,FALSE
"48174","Bayer 04 Leverkusen","Dominik Kohr",25,"Central Midfield","E. Frankfurt","out",7.65,"1 Bundesliga",2019,FALSE
"48175","Bayer 04 Leverkusen","Thorsten Kirschbaum",32,"Goalkeeper","VVV-Venlo","out",0,"1 Bundesliga",2019,FALSE
"48176","Bayer 04 Leverkusen","Tomasz Kucz",20,"Goalkeeper","Guimarães B","out",0,"1 Bundesliga",2019,FALSE
"48177","Bayer 04 Leverkusen","Tin Jedvaj",23,"Centre-Back","FC Augsburg","out",0,"1 Bundesliga",2019,TRUE
"48178","Bayer 04 Leverkusen","Isaac Kiese Thelin",27,"Centre-Forward","RSC Anderlecht","out",0,"1 Bundesliga",2019,TRUE
"48185","Borussia Mönchengladbach","Thorgan Hazard",26,"Left Winger","Bor. Dortmund","out",22.95,"1 Bundesliga",2019,FALSE
"48186","Borussia Mönchengladbach","Michaël Cuisance",20,"Central Midfield","Bayern Munich","out",10.8,"1 Bundesliga",2019,FALSE
"48187","Borussia Mönchengladbach","Michael Lang",28,"Right-Back","Werder Bremen","out",0.54,"1 Bundesliga",2019,TRUE
"48188","Borussia Mönchengladbach","Josip Drmic",26,"Centre-Forward","Norwich","out",0,"1 Bundesliga",2019,FALSE
"48189","Borussia Mönchengladbach","Moritz Nicolas",21,"Goalkeeper","Union Berlin","out",0,"1 Bundesliga",2019,TRUE
"48190","Borussia Mönchengladbach","Florian Mayer",21,"Centre-Back","M'gladbach II","out",0,"1 Bundesliga",2019,FALSE
"48203","VfL Wolfsburg","Landry Dimata",21,"Centre-Forward","RSC Anderlecht","out",4.5,"1 Bundesliga",2019,FALSE
"48204","VfL Wolfsburg","Victor Osimhen",20,"Centre-Forward","RSC Charleroi","out",3.15,"1 Bundesliga",2019,FALSE
"48205","VfL Wolfsburg","Luca Itter",20,"Left-Back","SC Freiburg","out",2.25,"1 Bundesliga",2019,FALSE
"48206","VfL Wolfsburg","Riechedly Bazoer",22,"Central Midfield","Vitesse","out",1.35,"1 Bundesliga",2019,FALSE
"48207","VfL Wolfsburg","Felix Uduokhai",21,"Centre-Back","FC Augsburg","out",1.35,"1 Bundesliga",2019,TRUE
"48208","VfL Wolfsburg","Paul Seguin",24,"Defensive Midfield","Greuther Fürth","out",0.27,"1 Bundesliga",2019,FALSE
"48209","VfL Wolfsburg","Sebastian Jung",29,"Right-Back","Hannover 96","out",0,"1 Bundesliga",2019,FALSE
"48210","VfL Wolfsburg","Paul Verhaegh",35,"Right-Back","Twente FC","out",0,"1 Bundesliga",2019,FALSE
"48211","VfL Wolfsburg","Marvin Stefaniak",24,"Right Midfield","Greuther Fürth","out",0,"1 Bundesliga",2019,TRUE
"48212","VfL Wolfsburg","Paul-Georges Ntep",27,"Left Winger","Kayserispor","out",0,"1 Bundesliga",2019,TRUE
"48213","VfL Wolfsburg","John Yeboah",19,"Left Winger","VVV-Venlo","out",0,"1 Bundesliga",2019,TRUE
"48236","Eintracht Frankfurt","Luka Jovic",21,"Centre-Forward","Real Madrid","out",54,"1 Bundesliga",2019,FALSE
"48237","Eintracht Frankfurt","Sébastien Haller",25,"Centre-Forward","West Ham","out",45,"1 Bundesliga",2019,FALSE
"48238","Eintracht Frankfurt","Jetro Willems",25,"Left-Back","Newcastle","out",0.9,"1 Bundesliga",2019,TRUE
"48239","Eintracht Frankfurt","Andersson Ordóñez",25,"Centre-Back","LDU Quito","out",0.405,"1 Bundesliga",2019,FALSE
"48240","Eintracht Frankfurt","Danny Blum",28,"Left Winger","VfL Bochum","out",0.225,"1 Bundesliga",2019,FALSE
